ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
211570_s_at	0.81392188	6.64e-01	-4.49e-01	-6.83125	-3.27e-02	RAPSN	receptor associated protein of the synapse
211371_at	0.81392188	6.64e-01	-4.49e-01	-6.8313	-2.66e-02	MAP2K5	mitogen-activated protein kinase kinase 5
204491_at	0.81392188	6.64e-01	-4.49e-01	-6.83132	-4.47e-02	PDE4D	phosphodiesterase 4D
210578_at	0.81392188	6.64e-01	4.49e-01	-6.83136	3.20e-02	TRIM10	tripartite motif containing 10
205706_s_at	0.81392188	6.64e-01	4.49e-01	-6.83136	3.09e-02	ANKRD26	ankyrin repeat domain 26
216276_s_at	0.81392188	6.64e-01	4.49e-01	-6.83137	2.73e-02	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)
221306_at	0.81392188	6.64e-01	-4.49e-01	-6.8314	-2.58e-02	GPR27	G protein-coupled receptor 27
213336_at	0.81392188	6.64e-01	4.49e-01	-6.83149	5.06e-02	BAZ1B	bromodomain adjacent to zinc finger domain 1B
200754_x_at	0.81392188	6.64e-01	4.49e-01	-6.83151	2.21e-02	MIR636///SRSF2	microRNA 636///serine and arginine rich splicing factor 2
201764_at	0.81392188	6.64e-01	4.49e-01	-6.83151	7.26e-02	TMEM106C	transmembrane protein 106C
220041_at	0.81392188	6.64e-01	-4.49e-01	-6.83153	-2.89e-02	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z
219227_at	0.81392188	6.64e-01	4.49e-01	-6.83154	6.31e-02	CCNJL	cyclin J like
210440_s_at	0.81392188	6.65e-01	-4.49e-01	-6.83155	-4.23e-02	CDC14A	cell division cycle 14A
216345_at	0.81392188	6.65e-01	-4.49e-01	-6.83156	-3.01e-02	ZSWIM8	zinc finger SWIM-type containing 8
206285_at	0.8141968	6.65e-01	-4.48e-01	-6.83175	-3.45e-02	NPHP1	nephrocystin 1
210436_at	0.81420402	6.65e-01	4.48e-01	-6.83178	3.05e-02	CCT8	chaperonin containing TCP1 subunit 8
220679_s_at	0.81421121	6.65e-01	-4.48e-01	-6.83181	-4.09e-02	CDH7	cadherin 7
216694_at	0.81434011	6.65e-01	4.48e-01	-6.8319	2.74e-02	PQLC3	PQ loop repeat containing 3
210994_x_at	0.8144169	6.65e-01	-4.48e-01	-6.83197	-3.77e-02	TRIM23	tripartite motif containing 23
320_at	0.81447434	6.65e-01	4.48e-01	-6.83208	5.46e-02	PEX6	peroxisomal biogenesis factor 6
203903_s_at	0.81447434	6.65e-01	4.48e-01	-6.83212	1.16e-01	HEPH	hephaestin
219609_at	0.81447434	6.65e-01	-4.48e-01	-6.83214	-3.66e-02	WDR25	WD repeat domain 25
220288_at	0.81447434	6.65e-01	-4.48e-01	-6.83214	-2.17e-02	MYO15A	myosin XVA
205127_at	0.81447434	6.65e-01	4.48e-01	-6.83214	7.07e-02	PTGS1	prostaglandin-endoperoxide synthase 1
201224_s_at	0.81447434	6.65e-01	4.47e-01	-6.83216	4.02e-02	SRRM1	serine and arginine repetitive matrix 1
204450_x_at	0.81447434	6.65e-01	-4.47e-01	-6.83218	-3.63e-02	APOA1	apolipoprotein A1
216514_at	0.81456666	6.66e-01	-4.47e-01	-6.83226	-2.96e-02		
202093_s_at	0.81461673	6.66e-01	-4.47e-01	-6.83232	-3.86e-02	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component
211225_at	0.81482913	6.66e-01	-4.47e-01	-6.83249	-4.01e-02	FUT5	fucosyltransferase 5
205962_at	0.81482913	6.66e-01	4.47e-01	-6.8325	3.35e-02	PAK2	p21 (RAC1) activated kinase 2
210162_s_at	0.81482913	6.66e-01	4.47e-01	-6.83251	3.18e-02	NFATC1	nuclear factor of activated T-cells 1
211227_s_at	0.81484223	6.66e-01	-4.47e-01	-6.83255	-2.14e-02	PCDH11Y///PCDH11X	protocadherin 11 Y-linked///protocadherin 11 X-linked
219998_at	0.81485621	6.66e-01	-4.47e-01	-6.8326	-3.07e-02	LGALSL	galectin like
220984_s_at	0.81485621	6.66e-01	4.47e-01	-6.83262	4.38e-02	SLCO5A1	solute carrier organic anion transporter family member 5A1
207673_at	0.81485621	6.66e-01	4.47e-01	-6.83263	4.58e-02	NPHS1	NPHS1, nephrin
218268_at	0.81486949	6.66e-01	-4.46e-01	-6.83266	-2.24e-02	TBC1D15	TBC1 domain family member 15
220371_s_at	0.8148946	6.66e-01	-4.46e-01	-6.8327	-2.64e-02	SLC12A9	solute carrier family 12 member 9
208489_at	0.81493642	6.66e-01	-4.46e-01	-6.83277	-4.04e-02	GJA8	gap junction protein alpha 8
220953_s_at	0.81493642	6.66e-01	-4.46e-01	-6.83278	-2.42e-02	MTMR12	myotubularin related protein 12
211273_s_at	0.81501958	6.66e-01	4.46e-01	-6.83286	2.89e-02	TBX1	T-box 1
217689_at	0.81501958	6.66e-01	4.46e-01	-6.83287	3.72e-02	PTPN1	protein tyrosine phosphatase, non-receptor type 1
215765_at	0.81502515	6.66e-01	-4.46e-01	-6.83291	-2.18e-02	LRRC41	leucine rich repeat containing 41
213043_s_at	0.81502515	6.66e-01	4.46e-01	-6.83293	4.53e-02	MIR6884///MED24	microRNA 6884///mediator complex subunit 24
209779_at	0.815215	6.67e-01	-4.46e-01	-6.83306	-2.49e-02	LLPH	LLP homolog, long-term synaptic facilitation
217910_x_at	0.81526482	6.67e-01	-4.46e-01	-6.83312	-4.67e-02	MLX	MLX, MAX dimerization protein
209015_s_at	0.81526482	6.67e-01	4.45e-01	-6.83314	3.51e-02	DNAJB6	DnaJ heat shock protein family (Hsp40) member B6
200895_s_at	0.81531153	6.67e-01	-4.45e-01	-6.83319	-4.38e-02	FKBP4	FK506 binding protein 4
211427_s_at	0.81532914	6.67e-01	-4.45e-01	-6.83325	-4.11e-02	KCNJ13	potassium voltage-gated channel subfamily J member 13
220844_at	0.81532914	6.67e-01	-4.45e-01	-6.83325	-3.33e-02	TCEB3B	transcription elongation factor B subunit 3B
217736_s_at	0.81540261	6.67e-01	-4.45e-01	-6.83337	-2.23e-02	EIF2AK1	eukaryotic translation initiation factor 2 alpha kinase 1
211165_x_at	0.81540261	6.67e-01	-4.45e-01	-6.83338	-8.55e-02	EPHB2	EPH receptor B2
221744_at	0.81540261	6.67e-01	-4.45e-01	-6.83338	-2.41e-02	DCAF7	DDB1 and CUL4 associated factor 7
201866_s_at	0.81540261	6.67e-01	-4.45e-01	-6.83339	-2.28e-02	NR3C1	nuclear receptor subfamily 3 group C member 1
202925_s_at	0.81542338	6.67e-01	-4.45e-01	-6.83346	-3.20e-02	PLAGL2	PLAG1 like zinc finger 2
221976_s_at	0.81542338	6.67e-01	4.45e-01	-6.83348	2.76e-02	HDGFRP3	hepatoma-derived growth factor, related protein 3
210649_s_at	0.81542338	6.67e-01	-4.45e-01	-6.83349	-9.09e-02	ARID1A	AT-rich interaction domain 1A
203736_s_at	0.81542338	6.67e-01	4.45e-01	-6.83351	5.25e-02	PPFIBP1	PPFIA binding protein 1
205311_at	0.81547107	6.67e-01	-4.45e-01	-6.83357	-9.91e-02	DDC	dopa decarboxylase
218017_s_at	0.81547107	6.67e-01	-4.44e-01	-6.8336	-6.43e-02	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase
202971_s_at	0.81547107	6.67e-01	4.44e-01	-6.83361	3.92e-02	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
220993_s_at	0.81550881	6.68e-01	4.44e-01	-6.83369	3.76e-02	GPR63	G protein-coupled receptor 63
206941_x_at	0.81550881	6.68e-01	4.44e-01	-6.8337	4.74e-02	SEMA3E	semaphorin 3E
200079_s_at	0.81550881	6.68e-01	4.44e-01	-6.83373	2.99e-02	KARS	lysyl-tRNA synthetase
200922_at	0.81550881	6.68e-01	4.44e-01	-6.83373	5.32e-02	KDELR1	KDEL endoplasmic reticulum protein retention receptor 1
203189_s_at	0.8156489	6.68e-01	4.44e-01	-6.83384	6.34e-02	MIR7113///MIR4691///NDUFS8	microRNA 7113///microRNA 4691///NADH:ubiquinone oxidoreductase core subunit S8
221906_at	0.81591772	6.68e-01	4.44e-01	-6.83401	2.57e-02	TXNRD3NB///TXNRD3	thioredoxin reductase 3 neighbor///thioredoxin reductase 3
210820_x_at	0.81595575	6.68e-01	-4.44e-01	-6.83406	-2.92e-02	COQ7	coenzyme Q7, hydroxylase
208945_s_at	0.81599941	6.68e-01	-4.43e-01	-6.83413	-4.37e-02	BECN1	beclin 1
215183_at	0.81599941	6.68e-01	-4.43e-01	-6.83415	-2.47e-02		
206177_s_at	0.81599941	6.68e-01	4.43e-01	-6.83417	2.91e-02	ARG1	arginase 1
201215_at	0.81599941	6.68e-01	-4.43e-01	-6.83419	-3.19e-02	PLS3	plastin 3
65718_at	0.81599941	6.68e-01	4.43e-01	-6.83424	2.47e-02	ADGRA2	adhesion G protein-coupled receptor A2
221473_x_at	0.81599941	6.68e-01	-4.43e-01	-6.83425	-3.79e-02	SERINC3	serine incorporator 3
220017_x_at	0.81599941	6.68e-01	-4.43e-01	-6.83429	-4.20e-02	CYP2C9	cytochrome P450 family 2 subfamily C member 9
213894_at	0.81599941	6.68e-01	-4.43e-01	-6.83429	-4.64e-02	THSD7A	thrombospondin type 1 domain containing 7A
207748_at	0.81621084	6.69e-01	-4.43e-01	-6.83443	-4.16e-02		
203916_at	0.81623794	6.69e-01	4.43e-01	-6.83447	5.42e-02	NDST2	N-deacetylase and N-sulfotransferase 2
217329_x_at	0.81625259	6.69e-01	4.43e-01	-6.8345	6.90e-02		
216021_s_at	0.81632082	6.69e-01	-4.42e-01	-6.83457	-3.18e-02	GLRA3	glycine receptor alpha 3
213942_at	0.81633545	6.69e-01	4.42e-01	-6.8346	6.35e-02	MEGF6	multiple EGF like domains 6
57532_at	0.81633992	6.69e-01	4.42e-01	-6.83463	3.92e-02	DVL2	dishevelled segment polarity protein 2
204373_s_at	0.81636054	6.69e-01	4.42e-01	-6.83466	3.53e-02	CEP350	centrosomal protein 350
206735_at	0.81639008	6.69e-01	4.42e-01	-6.83471	3.36e-02	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
200082_s_at	0.81639008	6.69e-01	-4.42e-01	-6.83478	-2.24e-02	RPS7	ribosomal protein S7
221547_at	0.81639008	6.69e-01	-4.42e-01	-6.83478	-2.87e-02	PRPF18	pre-mRNA processing factor 18
206624_at	0.81639008	6.69e-01	-4.42e-01	-6.83479	-9.26e-02	USP9Y	ubiquitin specific peptidase 9, Y-linked
207103_at	0.81639008	6.69e-01	4.42e-01	-6.83481	2.13e-02	KCND2	potassium voltage-gated channel subfamily D member 2
221418_s_at	0.8164075	6.69e-01	4.42e-01	-6.83492	3.70e-02	MED16	mediator complex subunit 16
202248_at	0.8164075	6.69e-01	4.42e-01	-6.83493	3.79e-02	E2F4	E2F transcription factor 4
211253_x_at	0.8164075	6.69e-01	-4.42e-01	-6.83493	-2.92e-02	PYY	peptide YY
58994_at	0.8164075	6.69e-01	4.42e-01	-6.83493	4.19e-02	CC2D1A	coiled-coil and C2 domain containing 1A
219169_s_at	0.8164075	6.69e-01	-4.42e-01	-6.83494	-2.72e-02	TFB1M	transcription factor B1, mitochondrial
208988_at	0.81648926	6.70e-01	-4.42e-01	-6.83501	-3.32e-02	KDM2A	lysine demethylase 2A
206711_at	0.81650228	6.70e-01	4.41e-01	-6.83505	4.27e-02	TMEM257	transmembrane protein 257
212502_at	0.81653567	6.70e-01	-4.41e-01	-6.83509	-3.79e-02	ADO	2-aminoethanethiol dioxygenase
59631_at	0.81661103	6.70e-01	-4.41e-01	-6.83516	-2.47e-02	TXNRD3NB///TXNRD3	thioredoxin reductase 3 neighbor///thioredoxin reductase 3
207855_s_at	0.81663285	6.70e-01	4.41e-01	-6.83519	3.77e-02	CLCC1	chloride channel CLIC like 1
214172_x_at	0.81686167	6.70e-01	-4.41e-01	-6.83535	-3.14e-02	RYK	receptor-like tyrosine kinase
217322_x_at	0.81691703	6.70e-01	4.41e-01	-6.83543	3.65e-02		
216795_at	0.81691703	6.70e-01	-4.41e-01	-6.83544	-3.27e-02		
200914_x_at	0.81691703	6.70e-01	-4.41e-01	-6.83545	-4.16e-02	KTN1	kinectin 1
221191_at	0.81695129	6.70e-01	-4.41e-01	-6.83551	-3.66e-02	STAG3L3	stromal antigen 3-like 3 (pseudogene)
218796_at	0.81695129	6.70e-01	4.40e-01	-6.83555	1.11e-01	FERMT1	fermitin family member 1
215397_x_at	0.81695129	6.70e-01	4.40e-01	-6.83555	4.55e-02		
213426_s_at	0.81695129	6.70e-01	-4.40e-01	-6.83557	-2.34e-02	CAV2	caveolin 2
208505_s_at	0.8170086	6.70e-01	4.40e-01	-6.83566	4.05e-02	FUT2	fucosyltransferase 2
221345_at	0.8170086	6.70e-01	4.40e-01	-6.83566	5.29e-02	FFAR2	free fatty acid receptor 2
219497_s_at	0.8170086	6.70e-01	4.40e-01	-6.83568	8.73e-02	BCL11A	B-cell CLL/lymphoma 11A
215241_at	0.81708264	6.71e-01	-4.40e-01	-6.83579	-2.26e-02	ANO3	anoctamin 3
219267_at	0.81708264	6.71e-01	-4.40e-01	-6.83579	-2.88e-02	GLTP	glycolipid transfer protein
201646_at	0.81708264	6.71e-01	4.40e-01	-6.83581	4.70e-02	SCARB2	scavenger receptor class B member 2
218954_s_at	0.81708264	6.71e-01	4.40e-01	-6.83582	6.10e-02	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit
217717_s_at	0.81709281	6.71e-01	4.40e-01	-6.83585	2.36e-02	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta
214917_at	0.81711566	6.71e-01	4.40e-01	-6.83597	2.99e-02	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1
206792_x_at	0.81711566	6.71e-01	-4.40e-01	-6.83598	-4.44e-02	LOC729966///PDE4C	uncharacterized LOC729966///phosphodiesterase 4C
210347_s_at	0.81711566	6.71e-01	4.40e-01	-6.83598	5.37e-02	BCL11A	B-cell CLL/lymphoma 11A
216542_x_at	0.81711566	6.71e-01	4.39e-01	-6.836	6.71e-02	IGHM///IGHG1///IGHA1	immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1
201536_at	0.81711566	6.71e-01	-4.39e-01	-6.83605	-2.32e-02	DUSP3	dual specificity phosphatase 3
205493_s_at	0.81711566	6.71e-01	-4.39e-01	-6.83606	-2.32e-02	DPYSL4	dihydropyrimidinase like 4
209657_s_at	0.81711566	6.71e-01	4.39e-01	-6.83606	3.05e-02	HSF2	heat shock transcription factor 2
222123_s_at	0.81711566	6.71e-01	4.39e-01	-6.83606	3.33e-02	HIF3A	hypoxia inducible factor 3 alpha subunit
204592_at	0.81722875	6.71e-01	4.39e-01	-6.83615	2.77e-02	DLG4	discs large MAGUK scaffold protein 4
219620_x_at	0.81728217	6.71e-01	4.39e-01	-6.83621	3.29e-02	TOR4A	torsin family 4 member A
210841_s_at	0.81736841	6.71e-01	4.39e-01	-6.83628	4.49e-02	NRP2	neuropilin 2
201386_s_at	0.8173781	6.71e-01	4.39e-01	-6.83631	4.60e-02	DHX15	DEAH-box helicase 15
213636_at	0.81745096	6.72e-01	-4.39e-01	-6.83638	-1.94e-02	PHF24	PHD finger protein 24
205373_at	0.81788557	6.72e-01	4.38e-01	-6.83664	3.77e-02	CTNNA2	catenin alpha 2
205855_at	0.81804673	6.72e-01	4.38e-01	-6.83676	3.67e-02	ZNF197	zinc finger protein 197
211055_s_at	0.81808464	6.72e-01	-4.38e-01	-6.83681	-2.78e-02	INVS	inversin
218896_s_at	0.81808464	6.72e-01	-4.38e-01	-6.83683	-2.41e-02	NCBP3	nuclear cap binding subunit 3
210864_x_at	0.81836488	6.72e-01	-4.37e-01	-6.83702	-3.49e-02	HFE	hemochromatosis
208763_s_at	0.81836488	6.73e-01	-4.37e-01	-6.83705	-5.46e-02	TSC22D3	TSC22 domain family member 3
218070_s_at	0.81836488	6.73e-01	4.37e-01	-6.83706	3.69e-02	GMPPA	GDP-mannose pyrophosphorylase A
32625_at	0.81853271	6.73e-01	-4.37e-01	-6.83718	-4.79e-02	NPR1	natriuretic peptide receptor 1
222285_at	0.81853985	6.73e-01	4.37e-01	-6.83722	3.43e-02	IGHD	immunoglobulin heavy constant delta
210662_at	0.81853985	6.73e-01	4.37e-01	-6.83723	2.44e-02	KYNU	kynureninase
202649_x_at	0.81855019	6.73e-01	4.37e-01	-6.83729	3.67e-02	RPS19	ribosomal protein S19
220190_s_at	0.81855019	6.73e-01	-4.37e-01	-6.8373	-3.33e-02	STON1-GTF2A1L///GTF2A1L	STON1-GTF2A1L readthrough///general transcription factor IIA subunit 1 like
207094_at	0.81855019	6.73e-01	4.37e-01	-6.83733	3.46e-02	CXCR1	C-X-C motif chemokine receptor 1
212052_s_at	0.81855019	6.73e-01	-4.37e-01	-6.83736	-2.78e-02	TBC1D9B	TBC1 domain family member 9B
216790_at	0.81855019	6.73e-01	4.37e-01	-6.83736	3.21e-02		
210383_at	0.81866629	6.73e-01	4.36e-01	-6.83745	2.52e-02	SCN1A	sodium voltage-gated channel alpha subunit 1
200786_at	0.81873026	6.73e-01	4.36e-01	-6.83751	4.09e-02	PSMB7	proteasome subunit beta 7
219293_s_at	0.81890933	6.73e-01	4.36e-01	-6.83766	3.09e-02	OLA1	Obg-like ATPase 1
214645_at	0.81890933	6.73e-01	4.36e-01	-6.83766	2.36e-02		
201758_at	0.81898133	6.74e-01	-4.36e-01	-6.83772	-2.31e-02	TSG101	tumor susceptibility 101
213337_s_at	0.81921784	6.74e-01	4.35e-01	-6.83788	2.26e-02	SOCS1	suppressor of cytokine signaling 1
206287_s_at	0.8193039	6.74e-01	-4.35e-01	-6.83795	-3.60e-02	ITIH4	inter-alpha-trypsin inhibitor heavy chain family member 4
209328_x_at	0.81931604	6.74e-01	4.35e-01	-6.83798	3.66e-02	HIGD2A	HIG1 hypoxia inducible domain family member 2A
201223_s_at	0.81965198	6.74e-01	4.35e-01	-6.83821	2.47e-02	RAD23B	RAD23 homolog B, nucleotide excision repair protein
201586_s_at	0.81965198	6.74e-01	4.35e-01	-6.83822	2.34e-02	SFPQ	splicing factor proline and glutamine rich
204398_s_at	0.81971394	6.74e-01	-4.35e-01	-6.83828	-5.15e-02	EML2	echinoderm microtubule associated protein like 2
207963_at	0.81976639	6.74e-01	4.35e-01	-6.83833	1.97e-02	KIF25-AS1	KIF25 antisense RNA 1
207095_at	0.81996854	6.75e-01	-4.34e-01	-6.83847	-3.56e-02	SLC10A2	solute carrier family 10 member 2
208281_x_at	0.81996854	6.75e-01	4.34e-01	-6.83849	4.09e-02	DAZ4///DAZ2///DAZ3///DAZ1	deleted in azoospermia 4///deleted in azoospermia 2///deleted in azoospermia 3///deleted in azoospermia 1
206643_at	0.82000161	6.75e-01	4.34e-01	-6.83854	3.35e-02	HAL	histidine ammonia-lyase
220071_x_at	0.82018059	6.75e-01	-4.34e-01	-6.83868	-4.68e-02	HAUS2	HAUS augmin like complex subunit 2
210063_at	0.82018059	6.75e-01	-4.34e-01	-6.83868	-2.77e-02	SARDH	sarcosine dehydrogenase
214576_at	0.82019329	6.75e-01	-4.34e-01	-6.83872	-5.95e-02	KRT36	keratin 36
201749_at	0.82024209	6.75e-01	4.34e-01	-6.83877	5.99e-02	ECE1	endothelin converting enzyme 1
203973_s_at	0.82024406	6.75e-01	4.33e-01	-6.83882	6.41e-02	CEBPD	CCAAT/enhancer binding protein delta
206390_x_at	0.82024406	6.75e-01	-4.33e-01	-6.83882	-3.15e-02	PF4	platelet factor 4
207559_s_at	0.82024406	6.75e-01	-4.33e-01	-6.83884	-2.64e-02	ZMYM3	zinc finger MYM-type containing 3
52837_at	0.82028858	6.75e-01	4.33e-01	-6.83889	3.54e-02	KIAA1644	KIAA1644
215922_at	0.82031784	6.75e-01	4.33e-01	-6.83893	3.46e-02	REPS1	RALBP1 associated Eps domain containing 1
206200_s_at	0.82044392	6.75e-01	4.33e-01	-6.83903	2.68e-02	ANXA11	annexin A11
217579_x_at	0.8207706	6.76e-01	4.33e-01	-6.83925	5.11e-02		
206029_at	0.8207706	6.76e-01	4.33e-01	-6.83926	2.64e-02	ANKRD1	ankyrin repeat domain 1
215529_x_at	0.82080011	6.76e-01	4.32e-01	-6.8393	4.23e-02	DIP2A	disco interacting protein 2 homolog A
38269_at	0.82098743	6.76e-01	4.32e-01	-6.83942	2.50e-02	PRKD2	protein kinase D2
221181_at	0.82109071	6.76e-01	-4.32e-01	-6.83951	-4.67e-02		
211574_s_at	0.82113758	6.76e-01	4.32e-01	-6.83957	7.64e-02	CD46	CD46 molecule
207716_at	0.82113758	6.76e-01	-4.32e-01	-6.83958	-2.48e-02	KRT38	keratin 38
208476_s_at	0.82121487	6.76e-01	4.32e-01	-6.83965	2.26e-02	FRMD4A	FERM domain containing 4A
205814_at	0.82122043	6.76e-01	4.32e-01	-6.8397	2.25e-02	GRM3	glutamate metabotropic receptor 3
219219_at	0.82122043	6.76e-01	-4.32e-01	-6.83971	-3.40e-02	TMEM160	transmembrane protein 160
209758_s_at	0.82122043	6.76e-01	-4.32e-01	-6.83972	-4.81e-02	MFAP5	microfibrillar associated protein 5
208059_at	0.8212472	6.77e-01	4.31e-01	-6.83978	2.94e-02	CCR8	C-C motif chemokine receptor 8
221651_x_at	0.8212472	6.77e-01	-4.31e-01	-6.8398	-2.44e-01	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
211454_x_at	0.8212472	6.77e-01	-4.31e-01	-6.83981	-3.85e-02	FKSG49	FKSG49
208160_at	0.82151634	6.77e-01	4.31e-01	-6.83999	3.04e-02		
220504_at	0.82151634	6.77e-01	-4.31e-01	-6.84001	-3.84e-02	KERA	keratocan
205853_at	0.82158612	6.77e-01	-4.31e-01	-6.84007	-4.68e-02	ZBTB7B	zinc finger and BTB domain containing 7B
202336_s_at	0.82166825	6.77e-01	-4.31e-01	-6.84014	-5.93e-02	PAM	peptidylglycine alpha-amidating monooxygenase
222075_s_at	0.82173504	6.77e-01	4.31e-01	-6.8402	7.93e-02	OAZ3	ornithine decarboxylase antizyme 3
221671_x_at	0.82176485	6.77e-01	-4.30e-01	-6.84024	-2.40e-01	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
203767_s_at	0.82183041	6.77e-01	4.30e-01	-6.8403	3.63e-02	STS	steroid sulfatase (microsomal), isozyme S
207795_s_at	0.82203122	6.78e-01	-4.30e-01	-6.84045	-5.86e-02	KLRD1	killer cell lectin like receptor D1
206071_s_at	0.82203122	6.78e-01	-4.30e-01	-6.84046	-1.30e-01	EPHA3	EPH receptor A3
205355_at	0.82238924	6.78e-01	-4.29e-01	-6.84074	-2.62e-02	ACADSB	acyl-CoA dehydrogenase, short/branched chain
215081_at	0.82238924	6.78e-01	-4.29e-01	-6.84077	-4.58e-02	KIAA1024	KIAA1024
220363_s_at	0.82238924	6.78e-01	-4.29e-01	-6.84077	-6.92e-02	ELMO2	engulfment and cell motility 2
201197_at	0.82238924	6.78e-01	-4.29e-01	-6.84078	-2.13e-02	AMD1	adenosylmethionine decarboxylase 1
217559_at	0.82238924	6.78e-01	-4.29e-01	-6.84081	-5.35e-02	RPL10L	ribosomal protein L10 like
215875_at	0.82238924	6.78e-01	4.29e-01	-6.84085	2.16e-02		
212028_at	0.82238924	6.78e-01	-4.29e-01	-6.84085	-5.70e-02	RBM25	RNA binding motif protein 25
202133_at	0.82238924	6.78e-01	-4.29e-01	-6.84085	-5.31e-02	WWTR1	WW domain containing transcription regulator 1
201305_x_at	0.82241098	6.78e-01	-4.29e-01	-6.84089	-3.13e-02	ANP32B	acidic nuclear phosphoprotein 32 family member B
208564_at	0.82241098	6.78e-01	4.29e-01	-6.84093	3.48e-02	KCNA2	potassium voltage-gated channel subfamily A member 2
213246_at	0.82241098	6.78e-01	-4.29e-01	-6.84095	-3.64e-02	TMEM251	transmembrane protein 251
221910_at	0.82241098	6.78e-01	4.29e-01	-6.84098	4.69e-02	ETV1	ETS variant 1
220578_at	0.82241098	6.78e-01	4.29e-01	-6.84099	3.05e-02	ADAMTSL4	ADAMTS like 4
215668_s_at	0.82251817	6.79e-01	-4.29e-01	-6.84107	-6.05e-02	PLXNB1	plexin B1
213448_at	0.8227264	6.79e-01	-4.28e-01	-6.84125	-3.86e-02		
205615_at	0.8227264	6.79e-01	4.28e-01	-6.84128	3.23e-02	CPA1	carboxypeptidase A1
212445_s_at	0.8227264	6.79e-01	-4.28e-01	-6.84133	-3.00e-02	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
219337_at	0.8227264	6.79e-01	4.28e-01	-6.84143	2.08e-02	C1orf159	chromosome 1 open reading frame 159
36742_at	0.8227264	6.79e-01	-4.28e-01	-6.84144	-2.98e-02	TRIM15	tripartite motif containing 15
215158_s_at	0.8227264	6.79e-01	4.28e-01	-6.84145	2.28e-02	DEDD	death effector domain containing
218000_s_at	0.8227264	6.79e-01	4.28e-01	-6.84146	9.08e-02	PHLDA1	pleckstrin homology like domain family A member 1
210195_s_at	0.8227264	6.79e-01	4.28e-01	-6.84149	3.80e-02	PSG1	pregnancy specific beta-1-glycoprotein 1
216094_at	0.8227264	6.79e-01	-4.28e-01	-6.84152	-2.72e-02		
204956_at	0.8227264	6.79e-01	4.28e-01	-6.84154	3.74e-02	MTAP	methylthioadenosine phosphorylase
207603_at	0.8227264	6.79e-01	-4.28e-01	-6.84155	-2.80e-02	SLC4A7	solute carrier family 4 member 7
216448_at	0.8227264	6.79e-01	4.28e-01	-6.84156	4.11e-02		
211188_at	0.8227264	6.79e-01	-4.28e-01	-6.84159	-2.49e-02	CD84	CD84 molecule
47608_at	0.8227264	6.79e-01	-4.27e-01	-6.84161	-2.47e-02	TJAP1	tight junction associated protein 1
201410_at	0.8227264	6.79e-01	-4.27e-01	-6.84161	-2.32e-02	PLEKHB2	pleckstrin homology domain containing B2
219120_at	0.8227264	6.79e-01	-4.27e-01	-6.84163	-4.73e-02	WDCP	WD repeat and coiled coil containing
211865_s_at	0.8227264	6.79e-01	4.27e-01	-6.84164	2.33e-02	FZR1	fizzy/cell division cycle 20 related 1
211254_x_at	0.8227264	6.79e-01	4.27e-01	-6.84164	2.43e-02	RHAG	Rh-associated glycoprotein
35265_at	0.8227264	6.79e-01	4.27e-01	-6.84165	3.61e-02	FXR2	FMR1 autosomal homolog 2
205713_s_at	0.82284976	6.80e-01	4.27e-01	-6.84175	1.21e-01	COMP	cartilage oligomeric matrix protein
220872_at	0.82284976	6.80e-01	4.27e-01	-6.84177	3.54e-02	PRO2964	uncharacterized protein PRO2964
215249_at	0.82284976	6.80e-01	4.27e-01	-6.84181	2.33e-02	RPL35A	ribosomal protein L35a
206153_at	0.82284976	6.80e-01	4.27e-01	-6.84182	7.26e-02	CYP4F11	cytochrome P450 family 4 subfamily F member 11
214726_x_at	0.82284976	6.80e-01	-4.27e-01	-6.84184	-4.72e-02	ADD1	adducin 1
201156_s_at	0.82287472	6.80e-01	-4.27e-01	-6.84187	-3.45e-02	RAB5C	RAB5C, member RAS oncogene family
217904_s_at	0.82295763	6.80e-01	4.27e-01	-6.84196	5.26e-02	BACE1	beta-secretase 1
215403_at	0.82295763	6.80e-01	-4.27e-01	-6.84197	-4.18e-02		
206005_s_at	0.8230199	6.80e-01	-4.27e-01	-6.84203	-3.26e-02	CEP162	centrosomal protein 162
209794_at	0.82308953	6.80e-01	-4.26e-01	-6.84209	-2.97e-02	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3
220508_at	0.82314077	6.80e-01	4.26e-01	-6.84214	2.13e-02	CCT8L2	chaperonin containing TCP1 subunit 8 like 2
